datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,23.0,0.1,0.0,4.3
08:00:00,255.0,0.9,3.0,2.5
09:00:00,475.0,1.7,5.0,2.5
10:00:00,666.0,2.4,7.0,2.5
11:00:00,740.0,2.7,7.0,2.5
12:00:00,930.0,3.3,9.0,0.0
13:00:00,993.0,3.6,10.0,0.0
14:00:00,990.0,3.6,10.0,0.0
15:00:00,925.0,3.3,9.0,0.0
16:00:00,798.0,2.9,8.0,0.0
17:00:00,538.0,1.9,5.0,0.0
18:00:00,366.0,1.3,4.0,2.5
19:00:00,35.0,0.1,0.0,2.5
20:00:00,18.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
