datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,100.0
01:00:00,0.0,0.0,0.0,100.0
02:00:00,0.0,0.0,0.0,100.0
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,100.0
06:00:00,0.0,0.0,0.0,97.7
07:00:00,0.0,0.0,0.0,97.1
08:00:00,11.0,0.0,0.0,40.6
09:00:00,91.0,0.3,1.0,68.1
10:00:00,93.0,0.3,1.0,93.5
11:00:00,179.0,0.6,2.0,99.0
12:00:00,930.0,3.3,9.0,73.8
13:00:00,821.0,3.0,8.0,8.3
14:00:00,960.0,3.5,10.0,8.3
15:00:00,926.0,3.3,9.0,4.6
16:00:00,800.0,2.9,8.0,4.8
17:00:00,552.0,2.0,6.0,2.5
18:00:00,482.0,1.7,5.0,2.5
19:00:00,32.0,0.1,0.0,2.5
20:00:00,16.0,0.1,0.0,2.5
21:00:00,5.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
