datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,42.0,0.2,0.0,3.2
08:00:00,251.0,0.9,3.0,3.2
09:00:00,455.0,1.6,5.0,3.2
10:00:00,640.0,2.3,6.0,3.2
11:00:00,800.0,2.9,8.0,13.4
12:00:00,216.0,0.8,2.0,47.9
13:00:00,1055.0,3.8,10.0,42.1
14:00:00,907.0,3.3,9.0,51.6
15:00:00,1063.0,3.8,10.0,50.0
16:00:00,875.0,3.2,9.0,28.4
17:00:00,538.0,1.9,5.0,34.2
18:00:00,123.0,0.4,1.0,6.8
19:00:00,151.0,0.5,2.0,11.3
20:00:00,28.0,0.1,0.0,10.2
21:00:00,0.0,0.0,0.0,10.2
22:00:00,0.0,0.0,0.0,5.8
23:00:00,0.0,0.0,0.0,3.2
