datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.6
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,26.0,0.1,0.0,2.5
08:00:00,257.0,0.9,3.0,4.6
09:00:00,480.0,1.7,5.0,2.5
10:00:00,670.0,2.4,7.0,2.5
11:00:00,837.0,3.0,8.0,4.6
12:00:00,939.0,3.4,9.0,4.6
13:00:00,986.0,3.5,10.0,4.6
14:00:00,970.0,3.5,10.0,4.6
15:00:00,919.0,3.3,9.0,4.6
16:00:00,786.0,2.8,8.0,4.6
17:00:00,519.0,1.9,5.0,4.6
18:00:00,352.0,1.3,4.0,4.6
19:00:00,53.0,0.2,1.0,4.6
20:00:00,16.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,8.3
23:00:00,0.0,0.0,0.0,8.3
