datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,6.0,0.0,0.0,0.0
01:00:00,5.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,1.4
07:00:00,28.0,0.1,0.0,2.5
08:00:00,255.0,0.9,3.0,22.7
09:00:00,464.0,1.7,5.0,82.9
10:00:00,710.0,2.6,7.0,89.9
11:00:00,239.0,0.9,2.0,88.6
12:00:00,190.0,0.7,2.0,88.2
13:00:00,1139.0,4.1,10.0,54.1
14:00:00,854.0,3.1,9.0,72.0
15:00:00,991.0,3.6,10.0,42.4
16:00:00,877.0,3.2,9.0,43.3
17:00:00,573.0,2.1,6.0,28.9
18:00:00,436.0,1.6,4.0,50.0
19:00:00,102.0,0.4,1.0,17.7
20:00:00,19.0,0.1,0.0,2.5
21:00:00,6.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
