datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,99.0
01:00:00,0.0,0.0,0.0,43.8
02:00:00,0.0,0.0,0.0,15.7
03:00:00,0.0,0.0,0.0,70.5
04:00:00,0.0,0.0,0.0,87.8
05:00:00,0.0,0.0,0.0,98.6
06:00:00,0.0,0.0,0.0,98.3
07:00:00,23.0,0.1,0.0,100.0
08:00:00,130.0,0.5,1.0,99.0
09:00:00,183.0,0.7,2.0,94.9
10:00:00,357.0,1.3,4.0,45.0
11:00:00,134.0,0.5,1.0,99.0
12:00:00,86.0,0.3,1.0,99.5
13:00:00,327.0,1.2,3.0,94.3
14:00:00,193.0,0.7,2.0,71.7
15:00:00,155.0,0.6,2.0,87.8
16:00:00,415.0,1.5,4.0,24.9
17:00:00,290.0,1.0,3.0,15.6
18:00:00,566.0,2.0,6.0,8.3
19:00:00,49.0,0.2,0.0,13.8
20:00:00,23.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,22.2
22:00:00,0.0,0.0,0.0,31.9
23:00:00,0.0,0.0,0.0,66.7
