datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,7.6
04:00:00,0.0,0.0,0.0,5.5
05:00:00,0.0,0.0,0.0,2.5
06:00:00,0.0,0.0,0.0,4.6
07:00:00,26.0,0.1,0.0,9.1
08:00:00,218.0,0.8,2.0,8.3
09:00:00,343.0,1.2,3.0,8.3
10:00:00,552.0,2.0,6.0,8.3
11:00:00,729.0,2.6,7.0,8.3
12:00:00,904.0,3.3,9.0,9.1
13:00:00,963.0,3.5,10.0,9.1
14:00:00,1009.0,3.6,10.0,8.3
15:00:00,909.0,3.3,9.0,4.6
16:00:00,888.0,3.2,9.0,50.9
17:00:00,575.0,2.1,6.0,7.6
18:00:00,388.0,1.4,4.0,28.9
19:00:00,111.0,0.4,1.0,9.1
20:00:00,23.0,0.1,0.0,4.6
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
