datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,42.0,0.2,0.0,4.6
08:00:00,251.0,0.9,3.0,2.5
09:00:00,459.0,1.7,5.0,2.5
10:00:00,652.0,2.3,7.0,2.5
11:00:00,812.0,2.9,8.0,2.5
12:00:00,919.0,3.3,9.0,2.5
13:00:00,976.0,3.5,10.0,2.5
14:00:00,970.0,3.5,10.0,2.5
15:00:00,904.0,3.3,9.0,2.5
16:00:00,786.0,2.8,8.0,2.5
17:00:00,522.0,1.9,5.0,2.5
18:00:00,374.0,1.3,4.0,2.5
19:00:00,39.0,0.1,0.0,4.6
20:00:00,18.0,0.1,0.0,4.6
21:00:00,0.0,0.0,0.0,4.6
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,4.6
