datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,41.6
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,53.5
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,70.7
06:00:00,0.0,0.0,0.0,51.7
07:00:00,32.0,0.1,0.0,98.9
08:00:00,100.0,0.4,1.0,100.0
09:00:00,169.0,0.6,2.0,100.0
10:00:00,56.0,0.2,1.0,100.0
11:00:00,408.0,1.5,4.0,100.0
12:00:00,287.0,1.0,3.0,93.9
13:00:00,345.0,1.2,3.0,99.0
14:00:00,332.0,1.2,3.0,100.0
15:00:00,172.0,0.6,2.0,100.0
16:00:00,221.0,0.8,2.0,94.9
17:00:00,19.0,0.1,0.0,100.0
18:00:00,121.0,0.4,1.0,97.7
19:00:00,160.0,0.6,2.0,92.2
20:00:00,54.0,0.2,1.0,61.3
21:00:00,0.0,0.0,0.0,94.1
22:00:00,0.0,0.0,0.0,99.1
23:00:00,0.0,0.0,0.0,96.7
