datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,65.8
01:00:00,0.0,0.0,0.0,75.5
02:00:00,0.0,0.0,0.0,27.8
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,100.0
06:00:00,0.0,0.0,0.0,100.0
07:00:00,11.0,0.0,0.0,100.0
08:00:00,11.0,0.0,0.0,100.0
09:00:00,72.0,0.3,1.0,100.0
10:00:00,244.0,0.9,2.0,100.0
11:00:00,229.0,0.8,2.0,100.0
12:00:00,330.0,1.2,3.0,100.0
13:00:00,350.0,1.3,4.0,89.1
14:00:00,429.0,1.5,4.0,69.0
15:00:00,963.0,3.5,10.0,59.9
16:00:00,768.0,2.8,8.0,88.6
17:00:00,482.0,1.7,5.0,23.1
18:00:00,323.0,1.2,3.0,23.1
19:00:00,102.0,0.4,1.0,9.1
20:00:00,18.0,0.1,0.0,11.2
21:00:00,0.0,0.0,0.0,11.6
22:00:00,0.0,0.0,0.0,11.6
23:00:00,0.0,0.0,0.0,24.8
