datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,3.2
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,3.2
05:00:00,0.0,0.0,0.0,3.2
06:00:00,0.0,0.0,0.0,3.2
07:00:00,35.0,0.1,0.0,5.8
08:00:00,243.0,0.9,2.0,82.2
09:00:00,439.0,1.6,4.0,40.2
10:00:00,642.0,2.3,6.0,22.8
11:00:00,791.0,2.8,8.0,5.8
12:00:00,311.0,1.1,3.0,16.0
13:00:00,928.0,3.3,9.0,9.1
14:00:00,983.0,3.5,10.0,33.4
15:00:00,824.0,3.0,8.0,32.6
16:00:00,670.0,2.4,7.0,33.4
17:00:00,193.0,0.7,2.0,31.7
18:00:00,345.0,1.2,3.0,8.3
19:00:00,102.0,0.4,1.0,8.3
20:00:00,28.0,0.1,0.0,17.7
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,5.8
23:00:00,0.0,0.0,0.0,5.8
