datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,8.3
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,50.1
06:00:00,0.0,0.0,0.0,94.1
07:00:00,21.0,0.1,0.0,95.2
08:00:00,62.0,0.2,1.0,100.0
09:00:00,86.0,0.3,1.0,100.0
10:00:00,183.0,0.7,2.0,100.0
11:00:00,383.0,1.4,4.0,95.2
12:00:00,329.0,1.2,3.0,98.6
13:00:00,415.0,1.5,4.0,63.0
14:00:00,1013.0,3.6,10.0,64.8
15:00:00,510.0,1.8,5.0,94.1
16:00:00,218.0,0.8,2.0,87.4
17:00:00,181.0,0.7,2.0,69.5
18:00:00,0.0,0.0,0.0,89.2
19:00:00,25.0,0.1,0.0,97.0
20:00:00,28.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,9.1
22:00:00,0.0,0.0,0.0,100.0
23:00:00,0.0,0.0,0.0,76.1
