datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,13.8
04:00:00,0.0,0.0,0.0,10.0
05:00:00,0.0,0.0,0.0,4.6
06:00:00,0.0,0.0,0.0,8.3
07:00:00,51.0,0.2,1.0,8.3
08:00:00,250.0,0.9,3.0,8.3
09:00:00,425.0,1.5,4.0,5.5
10:00:00,691.0,2.5,7.0,8.3
11:00:00,747.0,2.7,7.0,8.3
12:00:00,439.0,1.6,4.0,8.3
13:00:00,963.0,3.5,10.0,4.6
14:00:00,195.0,0.7,2.0,5.5
15:00:00,954.0,3.4,10.0,10.0
16:00:00,327.0,1.2,3.0,47.3
17:00:00,153.0,0.6,2.0,7.6
18:00:00,179.0,0.6,2.0,17.7
19:00:00,84.0,0.3,1.0,4.6
20:00:00,23.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,26.0
