datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,75.4
01:00:00,0.0,0.0,0.0,95.6
02:00:00,0.0,0.0,0.0,99.0
03:00:00,0.0,0.0,0.0,95.6
04:00:00,0.0,0.0,0.0,91.6
05:00:00,0.0,0.0,0.0,51.6
06:00:00,0.0,0.0,0.0,90.5
07:00:00,25.0,0.1,0.0,88.7
08:00:00,230.0,0.8,2.0,2.5
09:00:00,434.0,1.6,4.0,2.5
10:00:00,621.0,2.2,6.0,2.5
11:00:00,777.0,2.8,8.0,2.5
12:00:00,969.0,3.5,10.0,5.5
13:00:00,969.0,3.5,10.0,43.3
14:00:00,1058.0,3.8,10.0,53.3
15:00:00,213.0,0.8,2.0,43.6
16:00:00,192.0,0.7,2.0,31.4
17:00:00,118.0,0.4,1.0,44.6
18:00:00,359.0,1.3,4.0,25.7
19:00:00,91.0,0.3,1.0,24.4
20:00:00,25.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
