datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,32.0,0.1,0.0,4.3
08:00:00,237.0,0.9,2.0,0.0
09:00:00,439.0,1.6,4.0,2.5
10:00:00,635.0,2.3,6.0,2.5
11:00:00,902.0,3.2,9.0,49.2
12:00:00,1028.0,3.7,10.0,49.2
13:00:00,329.0,1.2,3.0,67.5
14:00:00,230.0,0.8,2.0,47.9
15:00:00,151.0,0.5,2.0,28.1
16:00:00,893.0,3.2,9.0,18.6
17:00:00,695.0,2.5,7.0,6.3
18:00:00,524.0,1.9,5.0,6.3
19:00:00,338.0,1.2,3.0,7.1
20:00:00,82.0,0.3,1.0,2.5
21:00:00,14.0,0.1,0.0,4.3
22:00:00,9.0,0.0,0.0,30.0
23:00:00,7.0,0.0,0.0,0.0
