datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.3
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,93.7
06:00:00,0.0,0.0,0.0,94.9
07:00:00,0.0,0.0,0.0,94.7
08:00:00,44.0,0.2,0.0,100.0
09:00:00,70.0,0.3,1.0,99.0
10:00:00,452.0,1.6,5.0,99.0
11:00:00,318.0,1.1,3.0,89.1
12:00:00,214.0,0.8,2.0,65.1
13:00:00,963.0,3.5,10.0,53.6
14:00:00,225.0,0.8,2.0,43.3
15:00:00,933.0,3.4,9.0,73.3
16:00:00,675.0,2.4,7.0,38.8
17:00:00,580.0,2.1,6.0,79.4
18:00:00,54.0,0.2,1.0,17.7
19:00:00,26.0,0.1,0.0,47.1
20:00:00,0.0,0.0,0.0,7.8
21:00:00,0.0,0.0,0.0,4.6
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,8.3
