datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.6
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,4.6
03:00:00,0.0,0.0,0.0,8.3
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,0.0,0.0,0.0,8.3
08:00:00,65.0,0.2,1.0,8.3
09:00:00,244.0,0.9,2.0,8.3
10:00:00,570.0,2.1,6.0,9.3
11:00:00,443.0,1.6,4.0,9.3
12:00:00,856.0,3.1,9.0,22.4
13:00:00,844.0,3.0,8.0,22.2
14:00:00,925.0,3.3,9.0,22.2
15:00:00,923.0,3.3,9.0,6.3
16:00:00,649.0,2.3,6.0,28.5
17:00:00,374.0,1.3,4.0,29.3
18:00:00,311.0,1.1,3.0,29.3
19:00:00,62.0,0.2,1.0,42.4
20:00:00,9.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,4.6
