datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,11.0,0.0,0.0,2.5
08:00:00,79.0,0.3,1.0,0.0
09:00:00,359.0,1.3,4.0,2.5
10:00:00,559.0,2.0,6.0,2.5
11:00:00,722.0,2.6,7.0,2.5
12:00:00,840.0,3.0,8.0,2.5
13:00:00,898.0,3.2,9.0,2.5
14:00:00,888.0,3.2,9.0,2.5
15:00:00,830.0,3.0,8.0,2.5
16:00:00,714.0,2.6,7.0,2.5
17:00:00,550.0,2.0,6.0,2.5
18:00:00,255.0,0.9,3.0,4.3
19:00:00,53.0,0.2,1.0,2.5
20:00:00,16.0,0.1,0.0,4.3
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
