datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,8.3
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,5.0,0.0,0.0,4.6
08:00:00,62.0,0.2,1.0,2.5
09:00:00,322.0,1.2,3.0,2.5
10:00:00,526.0,1.9,5.0,2.5
11:00:00,689.0,2.5,7.0,2.5
12:00:00,810.0,2.9,8.0,0.0
13:00:00,870.0,3.1,9.0,2.5
14:00:00,854.0,3.1,9.0,2.5
15:00:00,805.0,2.9,8.0,2.5
16:00:00,663.0,2.4,7.0,5.7
17:00:00,497.0,1.8,5.0,17.4
18:00:00,258.0,0.9,3.0,6.3
19:00:00,100.0,0.4,1.0,21.4
20:00:00,0.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,15.5
23:00:00,0.0,0.0,0.0,8.3
