datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,7.0,0.0,0.0,0.0
08:00:00,51.0,0.2,1.0,0.0
09:00:00,359.0,1.3,4.0,0.0
10:00:00,564.0,2.0,6.0,0.0
11:00:00,726.0,2.6,7.0,0.0
12:00:00,851.0,3.1,9.0,0.0
13:00:00,912.0,3.3,9.0,2.5
14:00:00,905.0,3.3,9.0,2.5
15:00:00,882.0,3.2,9.0,4.2
16:00:00,740.0,2.7,7.0,15.7
17:00:00,592.0,2.1,6.0,15.7
18:00:00,311.0,1.1,3.0,2.5
19:00:00,37.0,0.1,0.0,2.5
20:00:00,9.0,0.0,0.0,3.4
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
