datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,11.0,0.0,0.0,0.0
08:00:00,97.0,0.3,1.0,0.0
09:00:00,366.0,1.3,4.0,0.0
10:00:00,570.0,2.1,6.0,0.0
11:00:00,737.0,2.7,7.0,0.0
12:00:00,861.0,3.1,9.0,0.0
13:00:00,925.0,3.3,9.0,0.0
14:00:00,928.0,3.3,9.0,2.5
15:00:00,860.0,3.1,9.0,2.5
16:00:00,747.0,2.7,7.0,2.5
17:00:00,543.0,2.0,5.0,2.5
18:00:00,267.0,1.0,3.0,0.0
19:00:00,46.0,0.2,0.0,0.0
20:00:00,14.0,0.1,0.0,0.0
21:00:00,0.0,0.0,0.0,0.0
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
