datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,14.0,0.1,0.0,63.3
08:00:00,139.0,0.5,1.0,64.5
09:00:00,359.0,1.3,4.0,22.7
10:00:00,568.0,2.0,6.0,2.5
11:00:00,749.0,2.7,7.0,0.0
12:00:00,863.0,3.1,9.0,2.5
13:00:00,932.0,3.4,9.0,2.5
14:00:00,930.0,3.3,9.0,2.5
15:00:00,870.0,3.1,9.0,2.5
16:00:00,761.0,2.7,8.0,2.5
17:00:00,520.0,1.9,5.0,4.6
18:00:00,329.0,1.2,3.0,7.8
19:00:00,97.0,0.3,1.0,8.3
20:00:00,28.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,4.6
