datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.6
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,4.6
03:00:00,0.0,0.0,0.0,4.6
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,5.0,0.0,0.0,8.3
08:00:00,76.0,0.3,1.0,8.3
09:00:00,362.0,1.3,4.0,8.3
10:00:00,545.0,2.0,5.0,8.3
11:00:00,742.0,2.7,7.0,8.3
12:00:00,881.0,3.2,9.0,8.3
13:00:00,861.0,3.1,9.0,8.3
14:00:00,780.0,2.8,8.0,8.3
15:00:00,874.0,3.1,9.0,13.8
16:00:00,566.0,2.0,6.0,8.3
17:00:00,548.0,2.0,5.0,8.3
18:00:00,290.0,1.0,3.0,8.3
19:00:00,90.0,0.3,1.0,8.3
20:00:00,12.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,13.8
22:00:00,0.0,0.0,0.0,8.3
23:00:00,0.0,0.0,0.0,8.3
