datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,8.3
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,5.0,0.0,0.0,8.3
08:00:00,33.0,0.1,0.0,8.3
09:00:00,107.0,0.4,1.0,8.3
10:00:00,538.0,1.9,5.0,4.6
11:00:00,726.0,2.6,7.0,2.5
12:00:00,643.0,2.3,6.0,8.3
13:00:00,545.0,2.0,5.0,8.3
14:00:00,879.0,3.2,9.0,8.3
15:00:00,828.0,3.0,8.0,2.5
16:00:00,693.0,2.5,7.0,2.5
17:00:00,524.0,1.9,5.0,2.5
18:00:00,265.0,1.0,3.0,2.5
19:00:00,42.0,0.2,0.0,2.5
20:00:00,5.0,0.0,0.0,2.5
21:00:00,0.0,0.0,0.0,0.0
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
