datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,7.8
05:00:00,0.0,0.0,0.0,4.6
06:00:00,0.0,0.0,0.0,4.6
07:00:00,9.0,0.0,0.0,8.3
08:00:00,63.0,0.2,1.0,4.6
09:00:00,355.0,1.3,4.0,4.6
10:00:00,510.0,1.8,5.0,8.3
11:00:00,705.0,2.5,7.0,4.6
12:00:00,735.0,2.6,7.0,4.6
13:00:00,923.0,3.3,9.0,2.5
14:00:00,954.0,3.4,10.0,17.7
15:00:00,898.0,3.2,9.0,28.1
16:00:00,742.0,2.7,7.0,6.3
17:00:00,587.0,2.1,6.0,26.3
18:00:00,322.0,1.2,3.0,43.6
19:00:00,40.0,0.1,0.0,2.5
20:00:00,9.0,0.0,0.0,4.3
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
