datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,4.6
03:00:00,0.0,0.0,0.0,4.6
04:00:00,0.0,0.0,0.0,8.3
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,0.0,0.0,0.0,8.3
08:00:00,30.0,0.1,0.0,2.5
09:00:00,348.0,1.3,3.0,4.6
10:00:00,548.0,2.0,5.0,2.5
11:00:00,714.0,2.6,7.0,6.3
12:00:00,858.0,3.1,9.0,20.7
13:00:00,962.0,3.5,10.0,28.9
14:00:00,909.0,3.3,9.0,17.7
15:00:00,932.0,3.4,9.0,58.2
16:00:00,578.0,2.1,6.0,52.8
17:00:00,548.0,2.0,5.0,72.0
18:00:00,223.0,0.8,2.0,28.5
19:00:00,56.0,0.2,1.0,28.5
20:00:00,5.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,8.3
23:00:00,0.0,0.0,0.0,2.5
