datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,2.5
06:00:00,0.0,0.0,0.0,2.5
07:00:00,0.0,0.0,0.0,4.6
08:00:00,49.0,0.2,0.0,2.5
09:00:00,334.0,1.2,3.0,2.5
10:00:00,534.0,1.9,5.0,2.5
11:00:00,705.0,2.5,7.0,2.5
12:00:00,830.0,3.0,8.0,2.5
13:00:00,893.0,3.2,9.0,2.5
14:00:00,882.0,3.2,9.0,37.6
15:00:00,807.0,2.9,8.0,23.6
16:00:00,712.0,2.6,7.0,52.9
17:00:00,113.0,0.4,1.0,55.0
18:00:00,271.0,1.0,3.0,26.5
19:00:00,47.0,0.2,0.0,5.5
20:00:00,0.0,0.0,0.0,28.1
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
