datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,23.0,0.1,0.0,0.0
08:00:00,179.0,0.6,2.0,0.0
09:00:00,387.0,1.4,4.0,0.0
10:00:00,584.0,2.1,6.0,2.5
11:00:00,674.0,2.4,7.0,2.5
12:00:00,874.0,3.1,9.0,4.6
13:00:00,930.0,3.3,9.0,2.5
14:00:00,935.0,3.4,9.0,2.5
15:00:00,884.0,3.2,9.0,2.5
16:00:00,768.0,2.8,8.0,2.5
17:00:00,513.0,1.8,5.0,2.5
18:00:00,338.0,1.2,3.0,4.6
19:00:00,44.0,0.2,0.0,8.3
20:00:00,30.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,8.3
23:00:00,0.0,0.0,0.0,8.3
