datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,8.3
04:00:00,0.0,0.0,0.0,13.8
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,8.3
07:00:00,19.0,0.1,0.0,6.4
08:00:00,81.0,0.3,1.0,8.3
09:00:00,160.0,0.6,2.0,8.3
10:00:00,209.0,0.8,2.0,8.3
11:00:00,211.0,0.8,2.0,7.0
12:00:00,149.0,0.5,1.0,42.1
13:00:00,86.0,0.3,1.0,94.1
14:00:00,541.0,1.9,5.0,72.0
15:00:00,105.0,0.4,1.0,8.8
16:00:00,97.0,0.3,1.0,9.3
17:00:00,146.0,0.5,1.0,49.2
18:00:00,132.0,0.5,1.0,55.5
19:00:00,90.0,0.3,1.0,8.8
20:00:00,19.0,0.1,0.0,52.0
21:00:00,0.0,0.0,0.0,26.6
22:00:00,0.0,0.0,0.0,6.4
23:00:00,0.0,0.0,0.0,6.4
