datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,92.2
01:00:00,0.0,0.0,0.0,34.7
02:00:00,0.0,0.0,0.0,70.3
03:00:00,0.0,0.0,0.0,92.2
04:00:00,0.0,0.0,0.0,43.3
05:00:00,0.0,0.0,0.0,52.8
06:00:00,0.0,0.0,0.0,88.6
07:00:00,7.0,0.0,0.0,90.1
08:00:00,107.0,0.4,1.0,44.6
09:00:00,174.0,0.6,2.0,84.7
10:00:00,241.0,0.9,2.0,94.1
11:00:00,211.0,0.8,2.0,14.8
12:00:00,417.0,1.5,4.0,32.1
13:00:00,577.0,2.1,6.0,8.8
14:00:00,540.0,1.9,5.0,53.1
15:00:00,642.0,2.3,6.0,54.9
16:00:00,466.0,1.7,5.0,59.9
17:00:00,60.0,0.2,1.0,94.1
18:00:00,204.0,0.7,2.0,97.0
19:00:00,114.0,0.4,1.0,87.4
20:00:00,16.0,0.1,0.0,45.2
21:00:00,0.0,0.0,0.0,70.8
22:00:00,0.0,0.0,0.0,19.8
23:00:00,0.0,0.0,0.0,52.5
