datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,28.5
02:00:00,0.0,0.0,0.0,8.3
03:00:00,0.0,0.0,0.0,70.3
04:00:00,0.0,0.0,0.0,9.1
05:00:00,0.0,0.0,0.0,8.3
06:00:00,0.0,0.0,0.0,4.6
07:00:00,23.0,0.1,0.0,4.6
08:00:00,221.0,0.8,2.0,2.5
09:00:00,424.0,1.5,4.0,3.4
10:00:00,183.0,0.7,2.0,44.7
11:00:00,874.0,3.1,9.0,69.7
12:00:00,1088.0,3.9,10.0,65.4
13:00:00,1032.0,3.7,10.0,51.3
14:00:00,983.0,3.5,10.0,28.5
15:00:00,953.0,3.4,10.0,22.2
16:00:00,826.0,3.0,8.0,27.8
17:00:00,557.0,2.0,6.0,25.7
18:00:00,79.0,0.3,1.0,69.0
19:00:00,33.0,0.1,0.0,43.3
20:00:00,21.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,4.6
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,8.3
