datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,42.4
01:00:00,0.0,0.0,0.0,44.6
02:00:00,0.0,0.0,0.0,94.7
03:00:00,0.0,0.0,0.0,99.6
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,94.7
06:00:00,0.0,0.0,0.0,69.9
07:00:00,0.0,0.0,0.0,88.6
08:00:00,18.0,0.1,0.0,90.8
09:00:00,28.0,0.1,0.0,95.5
10:00:00,279.0,1.0,3.0,97.6
11:00:00,156.0,0.6,2.0,84.1
12:00:00,118.0,0.4,1.0,99.3
13:00:00,104.0,0.4,1.0,96.1
14:00:00,932.0,3.4,9.0,94.5
15:00:00,872.0,3.1,9.0,12.2
16:00:00,257.0,0.9,3.0,13.8
17:00:00,162.0,0.6,2.0,13.8
18:00:00,167.0,0.6,2.0,35.8
19:00:00,70.0,0.3,1.0,86.0
20:00:00,32.0,0.1,0.0,55.2
21:00:00,0.0,0.0,0.0,10.8
22:00:00,0.0,0.0,0.0,6.4
23:00:00,0.0,0.0,0.0,6.4
