datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,23.0,0.1,0.0,2.5
08:00:00,169.0,0.6,2.0,2.5
09:00:00,380.0,1.4,4.0,0.0
10:00:00,580.0,2.1,6.0,0.0
11:00:00,744.0,2.7,7.0,0.0
12:00:00,860.0,3.1,9.0,2.5
13:00:00,916.0,3.3,9.0,15.7
14:00:00,916.0,3.3,9.0,2.5
15:00:00,867.0,3.1,9.0,2.5
16:00:00,745.0,2.7,7.0,3.4
17:00:00,497.0,1.8,5.0,2.5
18:00:00,325.0,1.2,3.0,2.5
19:00:00,158.0,0.6,2.0,2.5
20:00:00,25.0,0.1,0.0,0.0
21:00:00,0.0,0.0,0.0,0.0
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
