datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,15.7
02:00:00,0.0,0.0,0.0,15.7
03:00:00,0.0,0.0,0.0,4.6
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,4.6
06:00:00,0.0,0.0,0.0,4.6
07:00:00,19.0,0.1,0.0,24.8
08:00:00,49.0,0.2,0.0,25.7
09:00:00,418.0,1.5,4.0,90.7
10:00:00,589.0,2.1,6.0,2.5
11:00:00,763.0,2.7,8.0,2.5
12:00:00,888.0,3.2,9.0,4.6
13:00:00,935.0,3.4,9.0,49.2
14:00:00,1021.0,3.7,10.0,40.9
15:00:00,889.0,3.2,9.0,25.7
16:00:00,265.0,1.0,3.0,42.4
17:00:00,478.0,1.7,5.0,32.6
18:00:00,343.0,1.2,3.0,35.8
19:00:00,102.0,0.4,1.0,13.8
20:00:00,30.0,0.1,0.0,13.8
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,2.5
