datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.6
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,7.8
06:00:00,0.0,0.0,0.0,4.6
07:00:00,26.0,0.1,0.0,8.3
08:00:00,123.0,0.4,1.0,8.3
09:00:00,353.0,1.3,4.0,8.3
10:00:00,209.0,0.8,2.0,8.3
11:00:00,654.0,2.4,7.0,8.3
12:00:00,570.0,2.1,6.0,8.3
13:00:00,954.0,3.4,10.0,8.3
14:00:00,974.0,3.5,10.0,6.4
15:00:00,888.0,3.2,9.0,8.3
16:00:00,738.0,2.7,7.0,8.3
17:00:00,468.0,1.7,5.0,17.7
18:00:00,316.0,1.1,3.0,8.3
19:00:00,65.0,0.2,1.0,13.8
20:00:00,18.0,0.1,0.0,13.8
21:00:00,0.0,0.0,0.0,7.8
22:00:00,0.0,0.0,0.0,9.1
23:00:00,0.0,0.0,0.0,58.6
