datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,37.9
01:00:00,0.0,0.0,0.0,40.2
02:00:00,0.0,0.0,0.0,90.3
03:00:00,0.0,0.0,0.0,18.6
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,2.5
06:00:00,0.0,0.0,0.0,5.5
07:00:00,19.0,0.1,0.0,4.3
08:00:00,221.0,0.8,2.0,11.2
09:00:00,120.0,0.4,1.0,20.7
10:00:00,621.0,2.2,6.0,6.3
11:00:00,782.0,2.8,8.0,4.6
12:00:00,919.0,3.3,9.0,4.6
13:00:00,949.0,3.4,9.0,2.5
14:00:00,1000.0,3.6,10.0,9.1
15:00:00,984.0,3.5,10.0,86.9
16:00:00,132.0,0.5,1.0,49.5
17:00:00,608.0,2.2,6.0,28.9
18:00:00,406.0,1.5,4.0,24.8
19:00:00,62.0,0.2,1.0,24.8
20:00:00,18.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,4.6
22:00:00,0.0,0.0,0.0,8.3
23:00:00,0.0,0.0,0.0,28.5
