datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.2
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,6.3
03:00:00,0.0,0.0,0.0,3.4
04:00:00,0.0,0.0,0.0,70.1
05:00:00,0.0,0.0,0.0,99.0
06:00:00,0.0,0.0,0.0,100.0
07:00:00,9.0,0.0,0.0,99.6
08:00:00,39.0,0.1,0.0,97.3
09:00:00,241.0,0.9,2.0,88.6
10:00:00,287.0,1.0,3.0,69.6
11:00:00,353.0,1.3,4.0,98.6
12:00:00,1016.0,3.7,10.0,93.9
13:00:00,995.0,3.6,10.0,61.1
14:00:00,1039.0,3.7,10.0,51.7
15:00:00,949.0,3.4,9.0,83.7
16:00:00,809.0,2.9,8.0,54.1
17:00:00,517.0,1.9,5.0,47.3
18:00:00,83.0,0.3,1.0,41.9
19:00:00,153.0,0.6,2.0,40.2
20:00:00,30.0,0.1,0.0,24.8
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,37.9
23:00:00,0.0,0.0,0.0,36.7
