datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,25.0,0.1,0.0,0.0
08:00:00,211.0,0.8,2.0,0.0
09:00:00,420.0,1.5,4.0,0.0
10:00:00,610.0,2.2,6.0,2.5
11:00:00,772.0,2.8,8.0,2.5
12:00:00,882.0,3.2,9.0,2.5
13:00:00,942.0,3.4,9.0,2.5
14:00:00,939.0,3.4,9.0,2.5
15:00:00,881.0,3.2,9.0,2.5
16:00:00,766.0,2.8,8.0,2.5
17:00:00,527.0,1.9,5.0,2.5
18:00:00,423.0,1.5,4.0,2.5
19:00:00,107.0,0.4,1.0,2.5
20:00:00,21.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
