datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,23.0,0.1,0.0,2.5
08:00:00,206.0,0.7,2.0,2.5
09:00:00,410.0,1.5,4.0,2.5
10:00:00,603.0,2.2,6.0,2.5
11:00:00,763.0,2.7,8.0,4.6
12:00:00,882.0,3.2,9.0,4.6
13:00:00,991.0,3.6,10.0,18.6
14:00:00,1065.0,3.8,10.0,28.9
15:00:00,197.0,0.7,2.0,46.5
16:00:00,817.0,2.9,8.0,28.9
17:00:00,545.0,2.0,5.0,29.8
18:00:00,380.0,1.4,4.0,5.5
19:00:00,74.0,0.3,1.0,18.6
20:00:00,21.0,0.1,0.0,5.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,8.3
