datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,15.7
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,94.9
05:00:00,0.0,0.0,0.0,69.0
06:00:00,0.0,0.0,0.0,46.8
07:00:00,14.0,0.1,0.0,54.1
08:00:00,167.0,0.6,2.0,68.1
09:00:00,209.0,0.8,2.0,88.7
10:00:00,243.0,0.9,2.0,89.9
11:00:00,965.0,3.5,10.0,86.9
12:00:00,981.0,3.5,10.0,92.2
13:00:00,1079.0,3.9,10.0,89.9
14:00:00,960.0,3.5,10.0,66.6
15:00:00,937.0,3.4,9.0,55.0
16:00:00,809.0,2.9,8.0,55.0
17:00:00,504.0,1.8,5.0,67.5
18:00:00,315.0,1.1,3.0,37.9
19:00:00,51.0,0.2,1.0,2.5
20:00:00,18.0,0.1,0.0,16.5
21:00:00,0.0,0.0,0.0,0.0
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
