datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,87.7
05:00:00,0.0,0.0,0.0,94.5
06:00:00,0.0,0.0,0.0,94.9
07:00:00,12.0,0.0,0.0,99.0
08:00:00,58.0,0.2,1.0,90.5
09:00:00,396.0,1.4,4.0,98.6
10:00:00,297.0,1.1,3.0,52.9
11:00:00,304.0,1.1,3.0,88.6
12:00:00,986.0,3.5,10.0,88.6
13:00:00,1143.0,4.1,10.0,73.3
14:00:00,956.0,3.4,10.0,70.2
15:00:00,937.0,3.4,9.0,50.0
16:00:00,835.0,3.0,8.0,83.7
17:00:00,503.0,1.8,5.0,48.3
18:00:00,163.0,0.6,2.0,61.1
19:00:00,72.0,0.3,1.0,47.1
20:00:00,21.0,0.1,0.0,35.9
21:00:00,0.0,0.0,0.0,5.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
