datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.3
01:00:00,0.0,0.0,0.0,28.5
02:00:00,0.0,0.0,0.0,99.5
03:00:00,0.0,0.0,0.0,10.0
04:00:00,0.0,0.0,0.0,11.2
05:00:00,0.0,0.0,0.0,100.0
06:00:00,0.0,0.0,0.0,44.3
07:00:00,5.0,0.0,0.0,90.1
08:00:00,14.0,0.1,0.0,94.3
09:00:00,116.0,0.4,1.0,99.6
10:00:00,109.0,0.4,1.0,95.2
11:00:00,394.0,1.4,4.0,43.0
12:00:00,290.0,1.0,3.0,97.7
13:00:00,278.0,1.0,3.0,98.3
14:00:00,98.0,0.4,1.0,98.3
15:00:00,431.0,1.6,4.0,92.2
16:00:00,248.0,0.9,2.0,73.3
17:00:00,325.0,1.2,3.0,58.6
18:00:00,104.0,0.4,1.0,8.8
19:00:00,102.0,0.4,1.0,8.3
20:00:00,26.0,0.1,0.0,8.3
21:00:00,0.0,0.0,0.0,4.6
22:00:00,0.0,0.0,0.0,8.7
23:00:00,0.0,0.0,0.0,4.6
