datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,2.5
07:00:00,19.0,0.1,0.0,5.5
08:00:00,200.0,0.7,2.0,26.0
09:00:00,401.0,1.4,4.0,15.7
10:00:00,596.0,2.1,6.0,4.6
11:00:00,761.0,2.7,8.0,2.5
12:00:00,874.0,3.1,9.0,2.5
13:00:00,951.0,3.4,10.0,7.6
14:00:00,954.0,3.4,10.0,18.6
15:00:00,898.0,3.2,9.0,4.6
16:00:00,156.0,0.6,2.0,4.6
17:00:00,541.0,1.9,5.0,4.6
18:00:00,334.0,1.2,3.0,46.5
19:00:00,141.0,0.5,1.0,2.5
20:00:00,23.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
