datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,4.6
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,2.5
06:00:00,0.0,0.0,0.0,87.4
07:00:00,21.0,0.1,0.0,66.7
08:00:00,236.0,0.8,2.0,29.8
09:00:00,427.0,1.5,4.0,82.0
10:00:00,643.0,2.3,6.0,7.6
11:00:00,770.0,2.8,8.0,17.7
12:00:00,905.0,3.3,9.0,28.9
13:00:00,1118.0,4.0,10.0,20.7
14:00:00,345.0,1.2,3.0,11.2
15:00:00,960.0,3.5,10.0,58.2
16:00:00,830.0,3.0,8.0,34.7
17:00:00,547.0,2.0,5.0,6.3
18:00:00,429.0,1.5,4.0,82.0
19:00:00,51.0,0.2,1.0,51.2
20:00:00,11.0,0.0,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,0.0
