datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,9.7
01:00:00,0.0,0.0,0.0,8.3
02:00:00,0.0,0.0,0.0,9.6
03:00:00,0.0,0.0,0.0,9.3
04:00:00,0.0,0.0,0.0,9.3
05:00:00,0.0,0.0,0.0,94.1
06:00:00,0.0,0.0,0.0,100.0
07:00:00,0.0,0.0,0.0,99.0
08:00:00,11.0,0.0,0.0,99.0
09:00:00,364.0,1.3,4.0,99.0
10:00:00,227.0,0.8,2.0,99.0
11:00:00,427.0,1.5,4.0,93.7
12:00:00,538.0,1.9,5.0,71.0
13:00:00,949.0,3.4,9.0,89.1
14:00:00,884.0,3.2,9.0,86.5
15:00:00,295.0,1.1,3.0,44.6
16:00:00,900.0,3.2,9.0,59.9
17:00:00,352.0,1.3,4.0,56.9
18:00:00,339.0,1.2,3.0,29.3
19:00:00,134.0,0.5,1.0,66.6
20:00:00,26.0,0.1,0.0,26.0
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
