datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,21.0,0.1,0.0,1.9
08:00:00,218.0,0.8,2.0,2.5
09:00:00,427.0,1.5,4.0,2.5
10:00:00,612.0,2.2,6.0,2.5
11:00:00,749.0,2.7,7.0,15.7
12:00:00,884.0,3.2,9.0,2.5
13:00:00,958.0,3.4,10.0,16.5
14:00:00,970.0,3.5,10.0,18.6
15:00:00,914.0,3.3,9.0,28.9
16:00:00,816.0,2.9,8.0,19.4
17:00:00,640.0,2.3,6.0,5.5
18:00:00,396.0,1.4,4.0,31.1
19:00:00,116.0,0.4,1.0,9.2
20:00:00,21.0,0.1,0.0,4.6
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,4.6
23:00:00,0.0,0.0,0.0,4.6
