datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,23.0,0.1,0.0,0.0
08:00:00,167.0,0.6,2.0,0.0
09:00:00,374.0,1.3,4.0,2.5
10:00:00,568.0,2.0,6.0,2.5
11:00:00,726.0,2.6,7.0,4.3
12:00:00,846.0,3.0,8.0,2.5
13:00:00,949.0,3.4,9.0,17.7
14:00:00,935.0,3.4,9.0,64.5
15:00:00,939.0,3.4,9.0,39.6
16:00:00,744.0,2.7,7.0,39.6
17:00:00,508.0,1.8,5.0,36.7
18:00:00,188.0,0.7,2.0,2.5
19:00:00,144.0,0.5,1.0,5.7
20:00:00,28.0,0.1,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
