datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,99.6
01:00:00,0.0,0.0,0.0,100.0
02:00:00,0.0,0.0,0.0,100.0
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,99.6
05:00:00,0.0,0.0,0.0,99.5
06:00:00,0.0,0.0,0.0,100.0
07:00:00,0.0,0.0,0.0,100.0
08:00:00,7.0,0.0,0.0,100.0
09:00:00,67.0,0.2,1.0,100.0
10:00:00,42.0,0.2,0.0,100.0
11:00:00,118.0,0.4,1.0,100.0
12:00:00,142.0,0.5,1.0,100.0
13:00:00,272.0,1.0,3.0,92.4
14:00:00,350.0,1.3,4.0,69.1
15:00:00,582.0,2.1,6.0,9.3
16:00:00,281.0,1.0,3.0,54.9
17:00:00,142.0,0.5,1.0,8.8
18:00:00,128.0,0.5,1.0,8.3
19:00:00,21.0,0.1,0.0,8.3
20:00:00,0.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,13.8
22:00:00,0.0,0.0,0.0,24.8
23:00:00,0.0,0.0,0.0,54.9
