datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,2.5
02:00:00,0.0,0.0,0.0,2.5
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,0.0,0.0,0.0,2.5
08:00:00,26.0,0.1,0.0,2.5
09:00:00,58.0,0.2,1.0,2.5
10:00:00,492.0,1.8,5.0,2.5
11:00:00,659.0,2.4,7.0,4.6
12:00:00,770.0,2.8,8.0,4.6
13:00:00,828.0,3.0,8.0,2.5
14:00:00,809.0,2.9,8.0,4.3
15:00:00,729.0,2.6,7.0,2.5
16:00:00,550.0,2.0,6.0,15.7
17:00:00,285.0,1.0,3.0,18.6
18:00:00,241.0,0.9,2.0,7.8
19:00:00,23.0,0.1,0.0,7.8
20:00:00,0.0,0.0,0.0,7.8
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
