datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,92.6
01:00:00,0.0,0.0,0.0,100.0
02:00:00,0.0,0.0,0.0,89.6
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,100.0
06:00:00,0.0,0.0,0.0,97.5
07:00:00,0.0,0.0,0.0,96.0
08:00:00,0.0,0.0,0.0,92.3
09:00:00,11.0,0.0,0.0,92.9
10:00:00,123.0,0.4,1.0,100.0
11:00:00,197.0,0.7,2.0,99.2
12:00:00,186.0,0.7,2.0,99.2
13:00:00,269.0,1.0,3.0,99.2
14:00:00,846.0,3.0,8.0,96.7
15:00:00,733.0,2.6,7.0,88.6
16:00:00,396.0,1.4,4.0,77.1
17:00:00,165.0,0.6,2.0,88.0
18:00:00,121.0,0.4,1.0,88.8
19:00:00,14.0,0.1,0.0,14.5
20:00:00,0.0,0.0,0.0,70.6
21:00:00,0.0,0.0,0.0,68.0
22:00:00,0.0,0.0,0.0,15.5
23:00:00,0.0,0.0,0.0,60.8
