datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,0.0,0.0,0.0,0.0
08:00:00,30.0,0.1,0.0,4.3
09:00:00,58.0,0.2,1.0,2.5
10:00:00,496.0,1.8,5.0,2.5
11:00:00,657.0,2.4,7.0,2.5
12:00:00,770.0,2.8,8.0,2.5
13:00:00,821.0,3.0,8.0,2.5
14:00:00,828.0,3.0,8.0,2.5
15:00:00,693.0,2.5,7.0,15.7
16:00:00,638.0,2.3,6.0,2.5
17:00:00,441.0,1.6,4.0,26.9
18:00:00,227.0,0.8,2.0,2.5
19:00:00,28.0,0.1,0.0,2.5
20:00:00,0.0,0.0,0.0,2.5
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,0.0
23:00:00,0.0,0.0,0.0,0.0
