datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,100.0
01:00:00,0.0,0.0,0.0,100.0
02:00:00,0.0,0.0,0.0,100.0
03:00:00,0.0,0.0,0.0,100.0
04:00:00,0.0,0.0,0.0,100.0
05:00:00,0.0,0.0,0.0,100.0
06:00:00,0.0,0.0,0.0,98.9
07:00:00,0.0,0.0,0.0,99.0
08:00:00,14.0,0.1,0.0,100.0
09:00:00,51.0,0.2,1.0,100.0
10:00:00,70.0,0.3,1.0,99.0
11:00:00,874.0,3.1,9.0,98.6
12:00:00,278.0,1.0,3.0,93.5
13:00:00,415.0,1.5,4.0,89.1
14:00:00,454.0,1.6,5.0,89.1
15:00:00,179.0,0.6,2.0,85.0
16:00:00,719.0,2.6,7.0,24.8
17:00:00,466.0,1.7,5.0,37.9
18:00:00,267.0,1.0,3.0,4.6
19:00:00,21.0,0.1,0.0,2.5
20:00:00,0.0,0.0,0.0,4.3
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
