datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,0.0,0.0,0.0,0.0
08:00:00,32.0,0.1,0.0,0.0
09:00:00,58.0,0.2,1.0,0.0
10:00:00,506.0,1.8,5.0,0.0
11:00:00,671.0,2.4,7.0,0.0
12:00:00,795.0,2.9,8.0,2.5
13:00:00,846.0,3.0,8.0,2.5
14:00:00,826.0,3.0,8.0,2.5
15:00:00,744.0,2.7,7.0,2.5
16:00:00,610.0,2.2,6.0,4.3
17:00:00,436.0,1.6,4.0,2.5
18:00:00,237.0,0.9,2.0,4.3
19:00:00,21.0,0.1,0.0,4.3
20:00:00,0.0,0.0,0.0,4.3
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,2.5
