datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,8.7
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,55.3
03:00:00,0.0,0.0,0.0,45.0
04:00:00,0.0,0.0,0.0,90.7
05:00:00,0.0,0.0,0.0,91.6
06:00:00,0.0,0.0,0.0,9.1
07:00:00,0.0,0.0,0.0,8.3
08:00:00,30.0,0.1,0.0,54.9
09:00:00,163.0,0.6,2.0,93.9
10:00:00,123.0,0.4,1.0,99.0
11:00:00,262.0,0.9,3.0,100.0
12:00:00,573.0,2.1,6.0,54.9
13:00:00,928.0,3.3,9.0,93.9
14:00:00,1079.0,3.9,10.0,55.3
15:00:00,881.0,3.2,9.0,73.3
16:00:00,731.0,2.6,7.0,52.8
17:00:00,545.0,2.0,5.0,33.4
18:00:00,334.0,1.2,3.0,32.6
19:00:00,77.0,0.3,1.0,16.7
20:00:00,0.0,0.0,0.0,40.9
21:00:00,0.0,0.0,0.0,31.7
22:00:00,0.0,0.0,0.0,27.8
23:00:00,0.0,0.0,0.0,8.3
