datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0,0.0
02:00:00,0.0,0.0,0.0,0.0
03:00:00,0.0,0.0,0.0,0.0
04:00:00,0.0,0.0,0.0,0.0
05:00:00,0.0,0.0,0.0,0.0
06:00:00,0.0,0.0,0.0,0.0
07:00:00,0.0,0.0,0.0,0.0
08:00:00,26.0,0.1,0.0,0.0
09:00:00,67.0,0.2,1.0,0.0
10:00:00,494.0,1.8,5.0,0.0
11:00:00,652.0,2.3,7.0,0.0
12:00:00,768.0,2.8,8.0,4.3
13:00:00,823.0,3.0,8.0,4.3
14:00:00,854.0,3.1,9.0,3.4
15:00:00,780.0,2.8,8.0,19.4
16:00:00,601.0,2.2,6.0,17.7
17:00:00,408.0,1.5,4.0,26.9
18:00:00,221.0,0.8,2.0,2.5
19:00:00,18.0,0.1,0.0,2.5
20:00:00,0.0,0.0,0.0,4.3
21:00:00,0.0,0.0,0.0,2.5
22:00:00,0.0,0.0,0.0,2.5
23:00:00,0.0,0.0,0.0,0.0
