datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,2.5
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,4.6
03:00:00,0.0,0.0,0.0,4.6
04:00:00,0.0,0.0,0.0,4.6
05:00:00,0.0,0.0,0.0,4.6
06:00:00,0.0,0.0,0.0,4.6
07:00:00,0.0,0.0,0.0,4.6
08:00:00,53.0,0.2,1.0,9.3
09:00:00,178.0,0.6,2.0,8.3
10:00:00,225.0,0.8,2.0,20.4
11:00:00,329.0,1.2,3.0,31.2
12:00:00,482.0,1.7,5.0,47.8
13:00:00,483.0,1.7,5.0,90.8
14:00:00,462.0,1.7,5.0,22.8
15:00:00,533.0,1.9,5.0,9.3
16:00:00,494.0,1.8,5.0,8.3
17:00:00,204.0,0.7,2.0,8.3
18:00:00,109.0,0.4,1.0,9.3
19:00:00,32.0,0.1,0.0,9.3
20:00:00,0.0,0.0,0.0,8.3
21:00:00,0.0,0.0,0.0,8.3
22:00:00,0.0,0.0,0.0,9.3
23:00:00,0.0,0.0,0.0,8.3
