datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,1.7
01:00:00,0.0,0.0,0.0,1.7
02:00:00,0.0,0.0,0.0,3.0
03:00:00,0.0,0.0,0.0,4.2
04:00:00,0.0,0.0,0.0,41.1
05:00:00,0.0,0.0,0.0,95.1
06:00:00,0.0,0.0,0.0,96.6
07:00:00,0.0,0.0,0.0,96.6
08:00:00,26.0,0.1,0.0,40.4
09:00:00,102.0,0.4,1.0,20.4
10:00:00,179.0,0.6,2.0,72.7
11:00:00,696.0,2.5,7.0,90.6
12:00:00,622.0,2.2,6.0,63.0
13:00:00,812.0,2.9,8.0,4.7
14:00:00,819.0,2.9,8.0,1.7
15:00:00,744.0,2.7,7.0,31.5
16:00:00,578.0,2.1,6.0,1.7
17:00:00,67.0,0.2,1.0,1.7
18:00:00,207.0,0.7,2.0,1.7
19:00:00,12.0,0.0,0.0,3.4
20:00:00,0.0,0.0,0.0,3.4
21:00:00,0.0,0.0,0.0,6.1
22:00:00,0.0,0.0,0.0,6.1
23:00:00,0.0,0.0,0.0,3.4
