datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,69.4
01:00:00,0.0,0.0,0.0,90.7
02:00:00,0.0,0.0,0.0,24.8
03:00:00,0.0,0.0,0.0,2.5
04:00:00,0.0,0.0,0.0,2.5
05:00:00,0.0,0.0,0.0,2.5
06:00:00,0.0,0.0,0.0,2.5
07:00:00,0.0,0.0,0.0,49.5
08:00:00,28.0,0.1,0.0,100.0
09:00:00,104.0,0.4,1.0,99.0
10:00:00,155.0,0.6,2.0,99.0
11:00:00,327.0,1.2,3.0,100.0
12:00:00,230.0,0.8,2.0,100.0
13:00:00,153.0,0.6,2.0,99.0
14:00:00,288.0,1.0,3.0,93.9
15:00:00,322.0,1.2,3.0,99.5
16:00:00,366.0,1.3,4.0,99.0
17:00:00,193.0,0.7,2.0,98.6
18:00:00,278.0,1.0,3.0,93.5
19:00:00,25.0,0.1,0.0,71.1
20:00:00,0.0,0.0,0.0,82.9
21:00:00,0.0,0.0,0.0,88.0
22:00:00,0.0,0.0,0.0,94.1
23:00:00,0.0,0.0,0.0,93.9
