datetime,solarIrradiance,solarEnergy,uvIndex,cloudCover
00:00:00,0.0,0.0,0.0,69.3
01:00:00,0.0,0.0,0.0,4.6
02:00:00,0.0,0.0,0.0,4.6
03:00:00,0.0,0.0,0.0,4.6
04:00:00,0.0,0.0,0.0,4.6
05:00:00,0.0,0.0,0.0,5.5
06:00:00,0.0,0.0,0.0,93.5
07:00:00,0.0,0.0,0.0,40.9
08:00:00,72.0,0.3,1.0,51.3
09:00:00,334.0,1.2,3.0,70.1
10:00:00,596.0,2.1,6.0,58.2
11:00:00,302.0,1.1,3.0,86.8
12:00:00,983.0,3.5,10.0,98.6
13:00:00,979.0,3.5,10.0,54.9
14:00:00,925.0,3.3,9.0,44.6
15:00:00,824.0,3.0,8.0,54.9
16:00:00,269.0,1.0,3.0,44.6
17:00:00,211.0,0.8,2.0,44.6
18:00:00,424.0,1.5,4.0,55.3
19:00:00,16.0,0.1,0.0,56.1
20:00:00,0.0,0.0,0.0,85.7
21:00:00,0.0,0.0,0.0,88.4
22:00:00,0.0,0.0,0.0,98.6
23:00:00,0.0,0.0,0.0,99.0
